Transaction Date,Transaction Type,Fee Name,Transaction Number,Store,Details,Seller SKU,Lazada SKU,Amount,VAT in Amount,WHT Amount,WHT included in Amount,Statement,Paid Status,Order No.,Order Item No.,Order Item Status,Shipping Provider,Shipping Speed,Shipment Type,Reference,Comment,PaymentRefId,Month & Year,Price Category,Order Number,Shipping Fee Paid by Seller,Payment Fee,Shipping Fee (Paid By Customer),Item Price Credit,Auto. Shipping fee subsidy (by Lazada),Promotional Charges Vouchers,Shipping Fee Voucher (by Lazada),Shipping Fee Subsidy (By Seller),Free Shipping Max Fee,Reversal Item Price,Shipping Fee Refund to Customer,Lazada Bonus,Lazada Bonus - LZD co-fund,Shipping Fee Voucher Refund to Laz,Reversal of Free Shipping Max Fee,Commission,Reversal Commission,Sponsored Product Fee,Sponsored Discovery - Top up,,,,,Actual,Needed,Difference
11-Oct-2021,Orders-Sales,Item Price Credit,430051287056174,RMJ,CORSA PLATINUM M5 140/70 x 13 TUBELESS TIRE,PZACORSAPLATINUMM5140/70-13,2055828709_PH-9123708053,1990.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,430051286956174,430051287056174,Delivered,LEX PH,standard,Dropshipping,430051287056174,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Refunds-Sales,Reversal Item Price,424322265074708,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,-3500.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,424322264974708,424322265074708,Returned,LEX PH,standard,Dropshipping,424322265074708,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Refunds-Marketing Fees,Reversal of Free Shipping Max Fee,424322265074708,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,50.00,5.36,0,No,04 Oct 2021 - 10 Oct 2021,paid,424322264974708,424322265074708,Returned,LEX PH,standard,Dropshipping,424322265074708,commission program:107-49742,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Refunds-Logistics,Shipping Fee Refund to Customer,424322265074708,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,-266.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,424322264974708,424322265074708,Returned,LEX PH,standard,Dropshipping,424322265074708,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Refunds-Logistics,Shipping Fee Voucher Refund to Laz,424322265074708,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,-50.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,424322264974708,424322265074708,Returned,LEX PH,standard,Dropshipping,424322265074708,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587153633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587153633,Delivered,J&T Express,standard,Dropshipping,430849587153633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587153633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587153633,Delivered,J&T Express,standard,Dropshipping,430849587153633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587253633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587253633,Delivered,J&T Express,standard,Dropshipping,430849587253633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587253633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587253633,Delivered,J&T Express,standard,Dropshipping,430849587253633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587353633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587353633,Delivered,J&T Express,standard,Dropshipping,430849587353633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587453633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587453633,Delivered,J&T Express,standard,Dropshipping,430849587453633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587353633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587353633,Delivered,J&T Express,standard,Dropshipping,430849587353633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587453633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587453633,Delivered,J&T Express,standard,Dropshipping,430849587453633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587553633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587553633,Delivered,J&T Express,standard,Dropshipping,430849587553633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587553633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587553633,Delivered,J&T Express,standard,Dropshipping,430849587553633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Lazada Fees,Payment Fee,430849587653633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-3.83,0.41,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587653633,Delivered,J&T Express,standard,Dropshipping,430849587653633,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-Oct-2021,Orders-Sales,Item Price Credit,430849587653633,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430849587053633,430849587653633,Delivered,J&T Express,standard,Dropshipping,430849587653633,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-2021,Orders-Lazada Fees,Payment Fee,430895109763428,DGZ,Pirelli Angel CT 130/70 x 17 Tubeless,PIR-ANG-130-X17,1724082257_PH-7436488792,-102.14,10.94,0,No,04 Oct 2021 - 10 Oct 2021,paid,430895109563428,430895109763428,Delivered,LEX PH,standard,Dropshipping,430895109763428,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-2021,Orders-Sales,Item Price Credit,430895109763428,DGZ,Pirelli Angel CT 130/70 x 17 Tubeless,PIR-ANG-130-X17,1724082257_PH-7436488792,4300.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430895109563428,430895109763428,Delivered,LEX PH,standard,Dropshipping,430895109763428,,,October 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-2021,Orders-Lazada Fees,Payment Fee,430895109663428,DGZ,Pirelli Angel CT 90/80 x 17 Tubeless,PIR-ANG-9080-X17,1723938649_PH-7436208890,-52.86,5.66,0,No,04 Oct 2021 - 10 Oct 2021,paid,430895109563428,430895109663428,Delivered,LEX PH,standard,Dropshipping,430895109663428,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-Oct-2021,Orders-Sales,Item Price Credit,430895109663428,DGZ,Pirelli Angel CT 90/80 x 17 Tubeless,PIR-ANG-9080-X17,1723938649_PH-7436208890,2100.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430895109563428,430895109663428,Delivered,LEX PH,standard,Dropshipping,430895109663428,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Lazada Fees,Payment Fee,430883157177540,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,-4.59,0.49,0,No,04 Oct 2021 - 10 Oct 2021,paid,430883157077540,430883157177540,Delivered,LEX PH,standard,Dropshipping,430883157177540,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Sales,Item Price Credit,430883157177540,RMJ,Shell Advance AX3 20W- 40 (800ML),1840113308-1616992662375-0,1840113308_PH-7826518346,165.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,430883157077540,430883157177540,Delivered,LEX PH,standard,Dropshipping,430883157177540,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Lazada Fees,Payment Fee,429315698449437,RMJ,Yamaha MIO Brake Shoe,2296078302-1630054940016-0,2296078302_PH-10384914923,-3.36,0.36,0,No,04 Oct 2021 - 10 Oct 2021,paid,429315698249437,429315698449437,Returned,LEX PH,standard,Dropshipping,429315698449437,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Sales,Item Price Credit,429315698449437,RMJ,Yamaha MIO Brake Shoe,2296078302-1630054940016-0,2296078302_PH-10384914923,150.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,429315698249437,429315698449437,Returned,LEX PH,standard,Dropshipping,429315698449437,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Lazada Fees,Payment Fee,429315698349437,RMJ,Yamaha MIO Brake Shoe,2296078302-1630054940016-0,2296078302_PH-10384914923,-3.36,0.36,0,No,04 Oct 2021 - 10 Oct 2021,paid,429315698249437,429315698349437,Returned,LEX PH,standard,Dropshipping,429315698349437,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
07-Oct-2021,Orders-Sales,Item Price Credit,429315698349437,RMJ,Yamaha MIO Brake Shoe,2296078302-1630054940016-0,2296078302_PH-10384914923,150.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,429315698249437,429315698349437,Returned,LEX PH,standard,Dropshipping,429315698349437,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Oct-2021,Orders-Lazada Fees,Payment Fee,425304228280217,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,-106.40,11.4,0,No,04 Oct 2021 - 10 Oct 2021,paid,425304228180217,425304228280217,Delivered,J&T Express,standard,Dropshipping,425304228280217,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
05-Oct-2021,Orders-Sales,Item Price Credit,425304228280217,DGZ,Pirelli Diablo Rosso Sport 120/70  x 17 Tubeless,PIR-ANG-120-X17,1742524083_PH-7479436367,4300.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,425304228180217,425304228280217,Delivered,J&T Express,standard,Dropshipping,425304228280217,,,October 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Oct-2021,Orders-Lazada Fees,Payment Fee,427333672700534,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless,PIR-ANG-90-x14,1724392340_PH-7437442270,-40.28,4.32,0,No,04 Oct 2021 - 10 Oct 2021,paid,427333672600534,427333672700534,Delivered,LEX PH,standard,Dropshipping,427333672700534,,,October 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
04-Oct-2021,Orders-Sales,Item Price Credit,427333672700534,DGZ,Pirelli Angel CT Scooter 90/80 x 14 Tubeless,PIR-ANG-90-x14,1724392340_PH-7437442270,1700.00,0,0,No,04 Oct 2021 - 10 Oct 2021,paid,427333672600534,427333672700534,Delivered,LEX PH,standard,Dropshipping,427333672700534,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-2021,Orders-Sales,Item Price Credit,437874743155630,Cycle City,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1650.00,0,0,No,25 Oct 2021 - 31 Oct 2021,paid,437874743055630,437874743155630,Delivered,LEX PH,standard,Dropshipping,437874743155630,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
28-Oct-2021,Orders-Sales,Item Price Credit,437874743255630,Cycle City,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1650.00,0,0,No,25 Oct 2021 - 31 Oct 2021,paid,437874743055630,437874743255630,Delivered,LEX PH,standard,Dropshipping,437874743255630,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-2021,Orders-Sales,Item Price Credit,436144850345153,Cycle City,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1650.00,0,0,No,25 Oct 2021 - 31 Oct 2021,paid,436144850245153,436144850345153,Delivered,LEX PH,standard,Dropshipping,436144850345153,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-2021,Orders-Sales,Item Price Credit,434789964067306,SEC,Aldebaran solid gloss white Half Face Helmet,2357326285-1632113318605-2,2357326285_PH-10719875227,2050.00,0,0,No,18 Oct 2021 - 24 Oct 2021,paid,434789963967306,434789964067306,Delivered,LEX PH,standard,Dropshipping,434789964067306,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-2021,Orders-Sales,Item Price Credit,433083088875481,DGZ,Pirelli Angel CT 90/80 x 17 Tubeless,PIR-ANG-9080-X17,1723938649_PH-7436208890,1890.00,0,0,No,18 Oct 2021 - 24 Oct 2021,paid,433083088775481,433083088875481,Delivered,LEX PH,standard,Dropshipping,433083088875481,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Oct-2021,Orders-Sales,Item Price Credit,433213347595198,RMJ,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,5700.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,433213347495198,433213347595198,Delivered,J&T Express,standard,Dropshipping,433213347595198,,,October 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-2021,Orders-Sales,Item Price Credit,430416809268730,RMJ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,35.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,430416809168730,430416809268730,Delivered,J&T Express,standard,Dropshipping,430416809268730,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-2021,Orders-Sales,Item Price Credit,431424036498514,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,190.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,431424036398514,431424036498514,Delivered,LEX PH,standard,Dropshipping,431424036498514,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-2021,Orders-Sales,Item Price Credit,436144850345153,Cycle City,FDR Sports XR Evo 80/80 x 17,FDR-EVO-80-x17,1723778359_PH-7435652876,1650.00,0,0,No,25 Oct 2021 - 31 Oct 2021,paid,436144850245153,436144850345153,Delivered,LEX PH,standard,Dropshipping,436144850345153,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-2021,Orders-Sales,Item Price Credit,434789964067306,SEC,Aldebaran solid gloss white Half Face Helmet,2357326285-1632113318605-2,2357326285_PH-10719875227,2050.00,0,0,No,18 Oct 2021 - 24 Oct 2021,paid,434789963967306,434789964067306,Delivered,LEX PH,standard,Dropshipping,434789964067306,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-2021,Orders-Sales,Item Price Credit,433083088875481,DGZ,Pirelli Angel CT 90/80 x 17 Tubeless,PIR-ANG-9080-X17,1723938649_PH-7436208890,1890.00,0,0,No,18 Oct 2021 - 24 Oct 2021,paid,433083088775481,433083088875481,Delivered,LEX PH,standard,Dropshipping,433083088875481,,,October 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-Oct-2021,Orders-Sales,Item Price Credit,433213347595198,RMJ,Pirelli Diablo Rosso Sport 150/60  x 17 Tubeless,PIR-ANG-150-X17,1723994279_PH-7436264549,5700.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,433213347495198,433213347595198,Delivered,J&T Express,standard,Dropshipping,433213347595198,,,October 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-Oct-2021,Orders-Sales,Item Price Credit,430416809268730,RMJ,PETRON 2T POWERBURN 200ML Motorcycle Oil,2251067313-1628796008109-0,2251067313_PH-10161049961,35.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,430416809168730,430416809268730,Delivered,J&T Express,standard,Dropshipping,430416809268730,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-2021,Orders-Sales,Item Price Credit,431424036498514,RMJ,Shell Advance Litro AX3 20W- 40 Motorcycle Oil,1806759883-1615449976308-0,1806759883_PH-7666983662,190.00,0,0,No,11 Oct 2021 - 17 Oct 2021,paid,431424036398514,431424036498514,Delivered,LEX PH,standard,Dropshipping,431424036498514,,,October 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Lazada Fees,Payment Fee,447476600208155,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH/RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,-34.91,3.74,0,No,29 Nov 2021 - 05 Dec 2021,paid,447476600108155,447476600208155,Delivered,Ninja Van PH,standard,Dropshipping,447476600208155,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Sales,Item Price Credit,447476600208155,Fornis,Back Door  Stay Assy NISSAN URVAN ESCAPADE (LH/RH)  90440-VH401,2315334967-1630728591296-0,2315334967_PH-10492705251,1500.00,0,0,No,29 Nov 2021 - 05 Dec 2021,paid,447476600108155,447476600208155,Delivered,Ninja Van PH,standard,Dropshipping,447476600208155,,,November 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Lazada Fees,Payment Fee,450794996542714,DGZ,PIRELLI DIABLO 90/80x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO90/80x17,2491083823_PH-11430509916,-105.41,5.79,0,No,29 Nov 2021 - 05 Dec 2021,paid,450794996442714,450794996542714,Delivered,LEX PH,standard,Dropshipping,450794996542714,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Sales,Item Price Credit,450794996542714,DGZ,PIRELLI DIABLO 90/80x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO90/80x17,2491083823_PH-11430509916,2375.00,0,0,No,29 Nov 2021 - 05 Dec 2021,paid,450794996442714,450794996542714,Delivered,LEX PH,standard,Dropshipping,450794996542714,,,November 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Lazada Fees,Payment Fee,450830350055141,DGZ,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,-98.18,10.52,0,No,29 Nov 2021 - 05 Dec 2021,paid,450830349955141,450830350055141,Delivered,LEX PH,standard,Dropshipping,450830350055141,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Sales,Item Price Credit,450830350055141,DGZ,PIRELLI DIABLO 130/70x17 MOTORCYCLE TIRES,PZA-PIRELLIDIABLO130/70x17,2491258448_PH-11430901835,4275.00,0,0,No,29 Nov 2021 - 05 Dec 2021,paid,450830349955141,450830350055141,Delivered,LEX PH,standard,Dropshipping,450830350055141,,,November 2021,Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Lazada Fees,Payment Fee,449813113924207,KPH,"HANSA HS-7505 AUTO BULB (T20/W21W) 12V (21W) BASE:(W3W x 16d) CIRCUIT:""1881 KOITO 7440""",2317126016-1630762218523-0,2317126016_PH-10501411398,-1.23,0.13,0,No,29 Nov 2021 - 05 Dec 2021,paid,449813113124207,449813113924207,Delivered,LEX PH,standard,Dropshipping,449813113924207,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-Nov-2021,Orders-Sales,Item Price Credit,449813113924207,KPH,"HANSA HS-7505 AUTO BULB (T20/W21W) 12V (21W) BASE:(W3W x 16d) CIRCUIT:""1881 KOITO 7440""",2317126016-1630762218523-0,2317126016_PH-10501411398,25.00,0,0,No,29 Nov 2021 - 05 Dec 2021,paid,449813113124207,449813113924207,Delivered,LEX PH,standard,Dropshipping,449813113924207,,,November 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,446914406128275,SEC,(ORIGINE) VEGA SOLID WHITE FULL FACE HELMET,2365563520-1632371844739-0,2365563520_PH-10759002845,-179.38,19.22,0,No,22 Nov 2021 - 28 Nov 2021,paid,446914406028275,446914406128275,Delivered,LEX PH,standard,Dropshipping,446914406128275,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,446914406128275,SEC,(ORIGINE) VEGA SOLID WHITE FULL FACE HELMET,2365563520-1632371844739-0,2365563520_PH-10759002845,7900.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,446914406028275,446914406128275,Delivered,LEX PH,standard,Dropshipping,446914406128275,,,November 2021,Medium - High,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,446343820202043,Fornis,Back Door  Stay Assy  TOYOTA INNOVA (LH/RH)  08950-0K030 08960-0K030,2315419020-1630726860509-0,2315419020_PH-10492197321,-20.62,2.21,0,No,22 Nov 2021 - 28 Nov 2021,paid,446343820102043,446343820202043,Delivered,LEX PH,standard,Dropshipping,446343820202043,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,446343820202043,Fornis,Back Door  Stay Assy  TOYOTA INNOVA (LH/RH)  08950-0K030 08960-0K030,2315419020-1630726860509-0,2315419020_PH-10492197321,912.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,446343820102043,446343820202043,Delivered,LEX PH,standard,Dropshipping,446343820202043,,,November 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,445431768907438,SEC,Revolt - Gloss Pink Full Face Helmet,2357399730-1632116942061-1,2357399730_PH-10720465506,-71.10,7.62,0,No,22 Nov 2021 - 28 Nov 2021,paid,445431768607438,445431768907438,Delivered,Ninja Van PH,standard,Dropshipping,445431768907438,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,445431768907438,SEC,Revolt - Gloss Pink Full Face Helmet,2357399730-1632116942061-1,2357399730_PH-10720465506,2850.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,445431768607438,445431768907438,Delivered,Ninja Van PH,standard,Dropshipping,445431768907438,,,November 2021,Low - Medium,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,445336642658340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,-4.20,0.45,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642658340,Delivered,Ninja Van PH,standard,Dropshipping,445336642658340,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,445336642658340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,125.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642658340,Delivered,Ninja Van PH,standard,Dropshipping,445336642658340,,,November 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,445336642558340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,-4.20,0.45,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642558340,Delivered,Ninja Van PH,standard,Dropshipping,445336642558340,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,445336642558340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,125.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642558340,Delivered,Ninja Van PH,standard,Dropshipping,445336642558340,,,November 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,445336642458340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,-4.20,0.45,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642458340,Delivered,Ninja Van PH,standard,Dropshipping,445336642458340,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Sales,Item Price Credit,445336642458340,KPH,HANSA HS-9004-12-100/80W HALOGEN BULB,2322412164-1630940425325-0,2322412164_PH-10531366033,125.00,0,0,No,22 Nov 2021 - 28 Nov 2021,paid,445336642358340,445336642458340,Delivered,Ninja Van PH,standard,Dropshipping,445336642458340,,,November 2021,Low,,,,,,,,,,,,,,,,,,,,,,,,,,,
27-Nov-2021,Orders-Lazada Fees,Payment Fee,446712231588002,KPH,"HANSA HS-7505 AUTO BULB (T20/W21W) 12V (21W) BASE:(W3W x 16d) CIRCUIT:""1881 KOITO 7440""",2317126016-1630762218523-0,2317126016_PH-10501411398,-1.02,0.11,0,No,22 Nov 2021 - 28 Nov 2021,paid,446712231488002,446712231588002,Delivered,LEX PH,standard,Dropshipping,446712231588002,,,November 2021, ,,,,,,,,,,,,,,,,,,,,,,,,,,,
